,word,x,y,z
929,Therefore,9.60662088156,8.56653921154,-0.396660105324
939,Vashistha,-1.81327635785,-0.0661056932165,8.32982013194
951,Mount,-0.336161313378,-6.70075456238,5.44467037576
953,Kirata,1.04679886562,-6.18012120526,1.42114630028
954,Dharma,4.78150208759,-8.87538160548,-6.08872361017
970,Out,10.7207193789,-4.95014334177,-11.6003531195
971,Partha,1.95136868861,0.726286322028,-6.10715850324
974,Vayavya,-1.62432489876,-4.79135126549,-0.199489854922
981,Dhaumya,-3.93815767089,-0.738451996874,4.28694027386
985,Who,6.03621218773,6.23397942463,-2.82326398456
998,Hanuman,9.67298494266,4.07227793161,-0.624322472604
1011,Andhakas,0.826109826147,-4.48924365827,12.5388612375
1016,Bhishma,-2.42516159065,1.5377838625,-1.39936605455
1057,Panchalas,-8.98941498006,-5.93907476451,-5.48568192974
1061,Rajasuya,5.562617724,-6.16732182886,1.2108592472
1066,Matali,2.69994988527,-2.621870777,-3.52551122512
1067,Ashvatthama,-3.87686933339,-1.87415009763,-1.13020064857
1093,Stand,-0.590199670343,1.22925770395,-3.68541471412
1099,Surasena,-0.410601451922,-3.007479551,15.3393965486
1101,Being,16.5387898709,6.61673848371,7.61536221254
1105,Maharaja,4.80275882156,6.04599976722,-4.31303678607
1108,Vrishasena,-16.0266033727,-12.9254866588,-7.29912854058
1112,Baka,-6.17266319202,2.28126557896,0.642583085154
1148,Chitrangada,1.38401524233,-3.36452105557,15.9840954615
1150,All,2.16374680488,-1.95372968249,10.1903387051
